smiles,ac2_am2,ac2_am3,ac3_am2,ac3_am3
C.C#CC(=O)ON=C,13.0,12.0,12.0,11.0
C.C#CCN=C.O.O,16.0,15.0,15.0,14.0
C.C#CCN=C.OO,17.0,16.0,16.0,15.0
C.C#CCN=C.O=O,18.0,17.0,17.0,16.0
C.C#CC(O)N=C.O,15.0,14.0,14.0,13.0
C.C#CC(N=C)OO,16.0,15.0,15.0,14.0
C.C#CC(=O)N=C.O,16.0,15.0,15.0,14.0
C.C#CC(O)N=C.O,15.0,14.0,14.0,13.0
C.C#CC(N=C)OO,16.0,15.0,15.0,14.0
C.C#CC(O)(O)N=C,14.0,13.0,13.0,12.0
C.C#CC1(N=C)OO1,15.0,14.0,14.0,13.0
C.C#CC(=O)N=C.O,14.0,13.0,13.0,12.0
C.C#CC.N=CO.O,16.0,15.0,15.0,14.0
C.C#CC.N=COO,17.0,16.0,16.0,15.0
C.C#CC.C1=NO1.O,17.0,16.0,16.0,15.0
C.C#CC.OC=NO,17.0,16.0,16.0,15.0
C.C#CC.c1noo1,18.0,17.0,17.0,16.0
C.C#CCOC=N.O,15.0,14.0,14.0,13.0
C.C#CCOC=NO,16.0,15.0,15.0,14.0
C.C#CCO.N=CO,15.0,14.0,14.0,13.0
C.C#CCOOC=N,16.0,15.0,15.0,14.0
C.C#CCO.C1=NO1,16.0,15.0,15.0,14.0
C.C#CCON=CO,16.0,15.0,15.0,14.0
C.C#CC(O)OC=N,14.0,13.0,13.0,12.0
C.C#CC1OC=NO1,15.0,14.0,14.0,13.0
C.C#CC=O.N=CO,14.0,13.0,13.0,12.0
C.C#CC=O.C1=NO1,15.0,14.0,14.0,13.0
C.C#CC(=O)OC=N,13.0,12.0,12.0,11.0
C.C#CCN=CO.O,17.0,16.0,16.0,15.0
C.C#CCN=COO,18.0,17.0,17.0,16.0
C.C#CC1N=CO1.O,16.0,15.0,15.0,14.0
C.C#CC(O)N=CO,16.0,15.0,15.0,14.0
C.C#CC1N=COO1,17.0,16.0,16.0,15.0
C.C#CC1(O)N=CO1,15.0,14.0,14.0,13.0
C.C#CC(=O)N=CO,15.0,14.0,14.0,13.0
C.C#CC.N=C=O.O,17.0,16.0,16.0,15.0
C.C#CC.O=C=NO,18.0,17.0,17.0,16.0
C.C#CCO.N=C=O,16.0,15.0,15.0,14.0
C.C#CCON=C=O,17.0,16.0,16.0,15.0
C.C#CC=O.N=C=O,15.0,14.0,14.0,13.0
C.C#CCN=C=O.O,18.0,17.0,17.0,16.0
C.C#CC(O)N=C=O,17.0,16.0,16.0,15.0
C.C#CC(=O)N=C=O,16.0,15.0,15.0,14.0
C.C#CC.N=CO.O,16.0,15.0,15.0,14.0
C.C#CC.N=COO,17.0,16.0,16.0,15.0
C.C#CC.OC=NO,17.0,16.0,16.0,15.0
C.C#CC.c1noo1,18.0,17.0,17.0,16.0
C.C#CC.C1=NO1.O,17.0,16.0,16.0,15.0
C.C#CCO.N=CO,15.0,14.0,14.0,13.0
C.C#CCOOC=N,16.0,15.0,15.0,14.0
C.C#CCON=CO,16.0,15.0,15.0,14.0
C.C#CCO.C1=NO1,16.0,15.0,15.0,14.0
C.C#CC=O.N=CO,16.0,15.0,15.0,14.0
C.C#CC=O.C1=NO1,17.0,16.0,16.0,15.0
C.C#CCOC=N.O,15.0,14.0,14.0,13.0
C.C#CCOC=NO,16.0,15.0,15.0,14.0
C.C#CC(O)OC=N,14.0,13.0,13.0,12.0
C.C#CC1OC=NO1,15.0,14.0,14.0,13.0
C.C#CC(=O)OC=N,15.0,14.0,14.0,13.0
C.C#CCN=CO.O,17.0,16.0,16.0,15.0
C.C#CCN=COO,18.0,17.0,17.0,16.0
C.C#CC(O)N=CO,16.0,15.0,15.0,14.0
C.C#CC1N=COO1,17.0,16.0,16.0,15.0
C.C#CC(=O)N=CO,17.0,16.0,16.0,15.0
C.C#CC1N=CO1.O,16.0,15.0,15.0,14.0
C.C#CC1(O)N=CO1,15.0,14.0,14.0,13.0
C.C#CC.N=C(O)O,17.0,16.0,16.0,15.0
C.C#CC.N=C1OO1,18.0,17.0,17.0,16.0
C.C#CC.OC1=NO1,18.0,17.0,17.0,16.0
C.C#CC.OC1=NO1,18.0,17.0,17.0,16.0
C.C#CCOC(=N)O,16.0,15.0,15.0,14.0
C.C#CCOC1=NO1,17.0,16.0,16.0,15.0
C.C#CCOC(=N)O,16.0,15.0,15.0,14.0
C.C#CCOC1=NO1,17.0,16.0,16.0,15.0
C.C#CC1OC(=N)O1,15.0,14.0,14.0,13.0
C.C#CCN=C(O)O,18.0,17.0,17.0,16.0
C.C#CCN=C1OO1,19.0,18.0,18.0,17.0
C.C#CC1N=C(O)O1,17.0,16.0,16.0,15.0
C.C#CC1N=C(O)O1,17.0,16.0,16.0,15.0
C.C#CC12N=C(O1)O2,16.0,15.0,15.0,14.0
C.C#CC.N=C=O.O,17.0,16.0,16.0,15.0
C.C#CC.O=C=NO,18.0,17.0,17.0,16.0
C.C#CCO.N=C=O,16.0,15.0,15.0,14.0
C.C#CCON=C=O,17.0,16.0,16.0,15.0
C.C#CC=O.N=C=O,17.0,16.0,16.0,15.0
C.C#CCN=C=O.O,18.0,17.0,17.0,16.0
C.C#CC(O)N=C=O,17.0,16.0,16.0,15.0
C.C#CC(=O)N=C=O,18.0,17.0,17.0,16.0
C.C#CC.C#N.O.O,16.0,15.0,15.0,14.0
C.C#CC.C#N.OO,17.0,16.0,16.0,15.0
C.C#CC.C#N.O=O,18.0,17.0,17.0,16.0
C.C#CCO.C#N.O,15.0,14.0,14.0,13.0
C.C#CCOO.C#N,16.0,15.0,15.0,14.0
C.C#CC=O.C#N.O,16.0,15.0,15.0,14.0
C.C#CCO.C#N.O,15.0,14.0,14.0,13.0
C.C#CCOO.C#N,16.0,15.0,15.0,14.0
C.C#CC(O)O.C#N,14.0,13.0,13.0,12.0
C.C#CC1OO1.C#N,15.0,14.0,14.0,13.0
C.C#CC(=O)O.C#N,15.0,14.0,14.0,13.0
C.C#CC=O.C#N.O,14.0,13.0,13.0,12.0
C.C#CC(=O)O.C#N,13.0,12.0,12.0,11.0
C.C#CC.N#CO.O,17.0,16.0,16.0,15.0
C.C#CC.N#COO,18.0,17.0,17.0,16.0
C.C#CCOC#N.O,16.0,15.0,15.0,14.0
C.C#CCO.N#CO,16.0,15.0,15.0,14.0
C.C#CCOOC#N,17.0,16.0,16.0,15.0
C.C#CC(O)OC#N,15.0,14.0,14.0,13.0
C.C#CC=O.N#CO,15.0,14.0,14.0,13.0
C.C#CC(=O)OC#N,14.0,13.0,13.0,12.0
C.C#CC.N#CO.O,17.0,16.0,16.0,15.0
C.C#CC.N#COO,18.0,17.0,17.0,16.0
C.C#CCO.N#CO,16.0,15.0,15.0,14.0
C.C#CCOOC#N,17.0,16.0,16.0,15.0
C.C#CC=O.N#CO,17.0,16.0,16.0,15.0
C.C#CCOC#N.O,16.0,15.0,15.0,14.0
C.C#CC(O)OC#N,15.0,14.0,14.0,13.0
C.C#CC(=O)OC#N,16.0,15.0,15.0,14.0
C.C#CCC.N.O.O,12.0,11.0,11.0,10.0
C.C#CCC.N.OO,13.0,12.0,12.0,11.0
C.C#CCC.N.O=O,14.0,13.0,13.0,12.0
C.C#CCC.NO.O,13.0,12.0,12.0,11.0
C.C#CCC.NOO,14.0,13.0,13.0,12.0
C.C#CCC.N=O.O,14.0,13.0,13.0,12.0
C.C#CCC.NO.O,13.0,12.0,12.0,11.0
C.C#CCC.NOO,14.0,13.0,13.0,12.0
C.C#CCC.ONO,14.0,13.0,13.0,12.0
C.C#CCC.[nH]1oo1,15.0,14.0,14.0,13.0
C.C#CCC.O=NO,15.0,14.0,14.0,13.0
C.C#CCC.N=O.O,14.0,13.0,13.0,12.0
C.C#CCC.O=NO,15.0,14.0,14.0,13.0
C.C#CC(C)O.N.O,11.0,10.0,10.0,9.0
C.C#CC(C)OO.N,12.0,11.0,11.0,10.0
C.C#CC(C)ON.O,12.0,11.0,11.0,10.0
C.C#CC(C)O.NO,12.0,11.0,11.0,10.0
C.C#CC(C)OON,13.0,12.0,12.0,11.0
C.C#CC(C)ONO,13.0,12.0,12.0,11.0
C.C#CC(C)O.N=O,13.0,12.0,12.0,11.0
C.C#CC(C)ON=O,14.0,13.0,13.0,12.0
C.C#CC(C)=O.N.O,12.0,11.0,11.0,10.0
C.C#CC(C)=O.NO,13.0,12.0,12.0,11.0
C.C#CC(C)=O.N=O,14.0,13.0,13.0,12.0
C.C#CC(C)O.N.O,11.0,10.0,10.0,9.0
C.C#CC(C)OO.N,12.0,11.0,11.0,10.0
C.C#CC(C)O.NO,12.0,11.0,11.0,10.0
C.C#CC(C)OON,13.0,12.0,12.0,11.0
C.C#CC(C)O.N=O,13.0,12.0,12.0,11.0
C.C#CC(C)ON.O,12.0,11.0,11.0,10.0
C.C#CC(C)ONO,13.0,12.0,12.0,11.0
C.C#CC(C)ON=O,14.0,13.0,13.0,12.0
C.C#CC(C)(O)O.N,10.0,9.0,9.0,8.0
C.C#CC1(C)OO1.N,11.0,10.0,10.0,9.0
C.C#CC(C)(O)ON,11.0,10.0,10.0,9.0
C.C#CC(C)(O)ON,11.0,10.0,10.0,9.0
C.C#CC1(C)ONO1,12.0,11.0,11.0,10.0
C.C#CC(C)=O.N.O,10.0,9.0,9.0,8.0
C.C#CC(C)=O.NO,11.0,10.0,10.0,9.0
C.C#CC(C)=O.N=O,12.0,11.0,11.0,10.0
C.C#CC(C)N.O.O,13.0,12.0,12.0,11.0
C.C#CC(C)N.OO,14.0,13.0,13.0,12.0
C.C#CC(C)N.O=O,15.0,14.0,14.0,13.0
C.C#CC(C)NO.O,14.0,13.0,13.0,12.0
C.C#CC(C)NOO,15.0,14.0,14.0,13.0
C.C#CC(C)N=O.O,15.0,14.0,14.0,13.0
C.C#CC(C)NO.O,14.0,13.0,13.0,12.0
C.C#CC(C)NOO,15.0,14.0,14.0,13.0
C.C#CC(C)N(O)O,15.0,14.0,14.0,13.0
C.C#CC(C)n1oo1,16.0,15.0,15.0,14.0
C.C#CC(C)N=O.O,15.0,14.0,14.0,13.0
C.C#CC(C)(N)O.O,12.0,11.0,11.0,10.0
C.C#CC(C)(N)OO,13.0,12.0,12.0,11.0
C.C#CC1(C)NO1.O,13.0,12.0,12.0,11.0
C.C#CC(C)(O)NO,13.0,12.0,12.0,11.0
C.C#CC1(C)NOO1,14.0,13.0,13.0,12.0
C.C#CC1(C)ON1O,14.0,13.0,13.0,12.0
C.C#CC(C)(O)N=O,14.0,13.0,13.0,12.0
C.C#CC(C)(N)O.O,12.0,11.0,11.0,10.0
C.C#CC(C)(N)OO,13.0,12.0,12.0,11.0
C.C#CC(C)(O)NO,13.0,12.0,12.0,11.0
C.C#CC1(C)NOO1,14.0,13.0,13.0,12.0
C.C#CC(C)(O)N=O,14.0,13.0,13.0,12.0
C.C#CC1(C)NO1.O,13.0,12.0,12.0,11.0
C.C#CC1(C)ON1O,14.0,13.0,13.0,12.0
C.C#CC(C)=N.O.O,14.0,13.0,13.0,12.0
C.C#CC(C)=N.OO,15.0,14.0,14.0,13.0
C.C#CC(C)=N.O=O,16.0,15.0,15.0,14.0
C.C#CC(C)=NO.O,15.0,14.0,14.0,13.0
C.C#CC(C)=NOO,16.0,15.0,15.0,14.0
C.C#CC(C)=NO.O,15.0,14.0,14.0,13.0
C.C#CC(C)=NOO,16.0,15.0,15.0,14.0
C.C#CCCO.N.O,13.0,12.0,12.0,11.0
C.C#CCCOO.N,14.0,13.0,13.0,12.0
C.C#CCCON.O,14.0,13.0,13.0,12.0
C.C#CCCO.NO,14.0,13.0,13.0,12.0
C.C#CCCOON,15.0,14.0,14.0,13.0
C.C#CCCONO,15.0,14.0,14.0,13.0
C.C#CCCO.N=O,15.0,14.0,14.0,13.0
C.C#CCCON=O,16.0,15.0,15.0,14.0
C.C#CC1CO1.N.O,12.0,11.0,11.0,10.0
C.C#CC1CO1.NO,13.0,12.0,12.0,11.0
C.C#CC1CO1.N=O,14.0,13.0,13.0,12.0
C.C#CC(O)CO.N,12.0,11.0,11.0,10.0
C.C#CC1COO1.N,13.0,12.0,12.0,11.0
C.C#CC(O)CON,13.0,12.0,12.0,11.0
C.C#CC(CO)ON,13.0,12.0,12.0,11.0
C.C#CC1CONO1,14.0,13.0,13.0,12.0
C.C#CC1(O)CO1.N,11.0,10.0,10.0,9.0
C.C#CC1(ON)CO1,12.0,11.0,11.0,10.0
C.C#CC(=O)CO.N,11.0,10.0,10.0,9.0
C.C#CC(=O)CON,12.0,11.0,11.0,10.0
C.C#CC(N)CO.O,14.0,13.0,13.0,12.0
C.C#CC(N)COO,15.0,14.0,14.0,13.0
C.C#CC1CON1.O,15.0,14.0,14.0,13.0
C.C#CC(CO)NO,15.0,14.0,14.0,13.0
C.C#CC1COON1,16.0,15.0,15.0,14.0
C.C#CC1CON1O,16.0,15.0,15.0,14.0
C.C#CC(CO)N=O,16.0,15.0,15.0,14.0
C.C#CC1(N)CO1.O,13.0,12.0,12.0,11.0
C.C#CC1(NO)CO1,14.0,13.0,13.0,12.0
C.C#CC1(N=O)CO1,15.0,14.0,14.0,13.0
C.C#CC(N)(O)CO,13.0,12.0,12.0,11.0
C.C#CC1(N)COO1,14.0,13.0,13.0,12.0
C.C#CC1(O)CON1,14.0,13.0,13.0,12.0
C.C#CC1(CO)NO1,14.0,13.0,13.0,12.0
C.C#CC12CON1O2,15.0,14.0,14.0,13.0
C.C#CC(=N)CO.O,15.0,14.0,14.0,13.0
C.C#CC(=N)COO,16.0,15.0,15.0,14.0
C.C#CC1=NOC1.O,16.0,15.0,15.0,14.0
C.C#CC(CO)=NO,16.0,15.0,15.0,14.0
C.C#CC1=NOOC1,17.0,16.0,16.0,15.0
C.C#CCC=O.N.O,14.0,13.0,13.0,12.0
C.C#CCC=O.NO,15.0,14.0,14.0,13.0
C.C#CCC=O.N=O,16.0,15.0,15.0,14.0
C.C#CC(O)C=O.N,13.0,12.0,12.0,11.0
C.C#CC(C=O)ON,14.0,13.0,13.0,12.0
C.C#CC(=O)C=O.N,12.0,11.0,11.0,10.0
C.C#CC(N)C=O.O,15.0,14.0,14.0,13.0
C.C#CC(C=O)NO,16.0,15.0,15.0,14.0
C.C#CC(C=O)N=O,17.0,16.0,16.0,15.0
C.C#CC(N)(O)C=O,14.0,13.0,13.0,12.0
C.C#CC1(C=O)NO1,15.0,14.0,14.0,13.0
C.C#CC(=N)C=O.O,16.0,15.0,15.0,14.0
C.C#CC(C=O)=NO,17.0,16.0,16.0,15.0
C.C#CCCO.N.O,13.0,12.0,12.0,11.0
C.C#CCCOO.N,14.0,13.0,13.0,12.0
C.C#CCCO.NO,14.0,13.0,13.0,12.0
C.C#CCCOON,15.0,14.0,14.0,13.0
C.C#CCCO.N=O,15.0,14.0,14.0,13.0
C.C#CCCON.O,14.0,13.0,13.0,12.0
C.C#CCCONO,15.0,14.0,14.0,13.0
C.C#CCCON=O,16.0,15.0,15.0,14.0
C.C#CC(O)CO.N,12.0,11.0,11.0,10.0
C.C#CC1COO1.N,13.0,12.0,12.0,11.0
C.C#CC(CO)ON,13.0,12.0,12.0,11.0
C.C#CC(O)CON,13.0,12.0,12.0,11.0
C.C#CC1CONO1,14.0,13.0,13.0,12.0
C.C#CC(=O)CO.N,13.0,12.0,12.0,11.0
C.C#CC(=O)CON,14.0,13.0,13.0,12.0
C.C#CC1CO1.N.O,12.0,11.0,11.0,10.0
C.C#CC1CO1.NO,13.0,12.0,12.0,11.0
C.C#CC1CO1.N=O,14.0,13.0,13.0,12.0
C.C#CC1(O)CO1.N,11.0,10.0,10.0,9.0
C.C#CC1(ON)CO1,12.0,11.0,11.0,10.0
C.C#CC(N)CO.O,14.0,13.0,13.0,12.0
C.C#CC(N)COO,15.0,14.0,14.0,13.0
C.C#CC(CO)NO,15.0,14.0,14.0,13.0
C.C#CC1COON1,16.0,15.0,15.0,14.0
C.C#CC(CO)N=O,16.0,15.0,15.0,14.0
C.C#CC1CON1.O,15.0,14.0,14.0,13.0
C.C#CC1CON1O,16.0,15.0,15.0,14.0
C.C#CC(N)(O)CO,13.0,12.0,12.0,11.0
C.C#CC1(N)COO1,14.0,13.0,13.0,12.0
C.C#CC1(CO)NO1,14.0,13.0,13.0,12.0
C.C#CC1(O)CON1,14.0,13.0,13.0,12.0
C.C#CC12CON1O2,15.0,14.0,14.0,13.0
C.C#CC1(N)CO1.O,13.0,12.0,12.0,11.0
C.C#CC1(NO)CO1,14.0,13.0,13.0,12.0
C.C#CC1(N=O)CO1,15.0,14.0,14.0,13.0
C.C#CC(=N)CO.O,15.0,14.0,14.0,13.0
C.C#CC(=N)COO,16.0,15.0,15.0,14.0
C.C#CC(CO)=NO,16.0,15.0,15.0,14.0
C.C#CC1=NOOC1,17.0,16.0,16.0,15.0
C.C#CC1=NOC1.O,16.0,15.0,15.0,14.0
C.C#CCC(O)O.N,14.0,13.0,13.0,12.0
C.C#CCC1OO1.N,15.0,14.0,14.0,13.0
C.C#CCC(O)ON,15.0,14.0,14.0,13.0
C.C#CCC(O)ON,15.0,14.0,14.0,13.0
C.C#CCC1ONO1,16.0,15.0,15.0,14.0
C.C#CC1OC1O.N,13.0,12.0,12.0,11.0
C.C#CC1OC1ON,14.0,13.0,13.0,12.0
C.C#CC1OC1O.N,13.0,12.0,12.0,11.0
C.C#CC1OC1ON,14.0,13.0,13.0,12.0
C.C#CC12OC1O2.N,12.0,11.0,11.0,10.0
C.C#CC(N)C(O)O,15.0,14.0,14.0,13.0
C.C#CC(N)C1OO1,16.0,15.0,15.0,14.0
C.C#CC1NOC1O,16.0,15.0,15.0,14.0
C.C#CC1NOC1O,16.0,15.0,15.0,14.0
C.C#CC1C2ON1O2,17.0,16.0,16.0,15.0
C.C#CC1(N)OC1O,14.0,13.0,13.0,12.0
C.C#CC12NOC1O2,15.0,14.0,14.0,13.0
C.C#CC1(N)OC1O,14.0,13.0,13.0,12.0
C.C#CC12NOC1O2,15.0,14.0,14.0,13.0
C.C#CC(=N)C(O)O,16.0,15.0,15.0,14.0
C.C#CC(=N)C1OO1,17.0,16.0,16.0,15.0
C.C#CC1=NOC1O,17.0,16.0,16.0,15.0
C.C#CC1=NOC1O,17.0,16.0,16.0,15.0
C.C#CCC(=O)O.N,15.0,14.0,14.0,13.0
